Epoch,Train_Loss,Val_Loss,Val_R2,Val_MAE,Val_MSE
16,0.10281103307550604,0.06837455229833722,0.9892402982610404,0.1991131466627121,0.06876929946154467
17,0.2038837879896164,0.046191340778023005,0.9927664008406241,0.18477693196137746,0.046232652060855195
18,0.12810059862042014,0.024015266681089997,0.9961973073168996,0.11949696266651154,0.02430443875014374
19,0.18650582094084134,0.04296344743731121,0.9933191248113465,0.16690536351998647,0.042699985339755005
20,0.10505374548110095,0.02270739890324573,0.9964302048379859,0.12256185746192932,0.02281590312341303
1,10.276764759150419,5.587993095318477,0.11943225176262595,1.9289568710327147,5.628039572458396
2,4.373350127176805,0.9450839286049207,0.8523929500847693,0.7970062952041626,0.9434121562590071
3,0.7948342739181085,0.30133397442599136,0.952376460182889,0.4379397462209066,0.3043799494221278
4,0.39805652783675627,0.10057761240750551,0.9842346055001772,0.2475200473467509,0.10076256403669975
5,0.30598846863616597,0.3090892229229212,0.9518837800804064,0.48949132442474363,0.3075288532048126
6,0.3640967009419745,0.18191153990725675,0.9714344149867234,0.3601270950635274,0.18257339447981538
7,0.288650339638645,0.10220160847529769,0.9839348923424759,0.2497511321703593,0.10267814351971555
8,0.16669497977603565,0.062399747936675944,0.9902475671454373,0.20315476179122924,0.06233146528826381
9,0.20712010250850157,0.038809317629784346,0.9939293280857878,0.147295383532842,0.03879994677636978
10,0.15348363247784702,0.040618595822403826,0.9935989538806496,0.15982794157663982,0.04091149254210957
11,0.1490238237448714,0.08931035920977592,0.9860427707579008,0.24727239747842153,0.0892059000044509
12,0.14809620007872581,0.10241817620893319,0.9840918543574864,0.2786238296031952,0.10167494026406644
13,0.12570451857014137,0.024453441651227575,0.9961804560078412,0.11803159356117249,0.02441214180242814
14,0.11583795168183067,0.026167007473607857,0.9959188608618152,0.1295750211874644,0.026084094740454405
15,0.10355495956133712,0.017841747729107738,0.9972113794477736,0.1009157346089681,0.017823122470606297
16,0.09655464755540544,0.0268422612377132,0.9957748651393472,0.12669568832715353,0.02700442554513984
17,0.11116193289106542,0.029621397455533344,0.9953576660769881,0.12919056622187297,0.029670901619524046
18,0.09471678957343102,0.018169909017160535,0.9971660631893646,0.10180164964993794,0.01811275571701129
19,0.08117369951849635,0.01463351002894342,0.9977332179024134,0.09028317499160766,0.01448785669574471
20,0.08167316805232655,0.016072560256967943,0.9975210623940578,0.09281385513146719,0.015843822320116354
1,9.764047646522522,6.366148094336192,-0.0003656535520211168,2.027689821879069,6.393713029336704
2,6.76704571463845,4.909614642461141,0.23305652271662713,1.725322858174642,4.901824134065494
3,2.473893224109303,0.6483003149429957,0.8981654971960041,0.701351537545522,0.6508625971933917
4,0.45064573856917295,0.12525027990341187,0.9804168923049474,0.2717690187295278,0.1251630045275743
5,0.532181662727486,0.08258918362359206,0.987221961827516,0.2258840334415436,0.08166924650269829
6,0.23408892012455246,0.15133128128945827,0.976243228596854,0.33840582394599916,0.15183845858355396
7,0.25748386816544966,0.28110388790567714,0.9564400628182508,0.48348307687044145,0.2784079370649395
8,0.24392478039318866,0.12380717694759369,0.9806750294452579,0.2973920057018598,0.12351315300428574
9,0.18186435350640254,0.04630218151335915,0.9928288926617632,0.1539065726598104,0.04583324333503022
10,0.15837702310898089,0.040925673209130764,0.9936208814021252,0.16284388742844264,0.04077134550761061
11,0.1515960232778029,0.14195198565721512,0.977770126657126,0.34735820231835046,0.14207947896668463
12,0.15376042293554001,0.08646052641173203,0.9864678025627553,0.2719995255072912,0.08648936192766724
13,0.13981222347779707,0.027887439588084817,0.9956035158478074,0.13351387923459213,0.0280995832947042
14,0.14630718955939467,0.023836308042518795,0.996239229244301,0.11268462567528088,0.024036499949476438
15,0.12118246782232414,0.025551310119529564,0.9960640031695336,0.12180329030752182,0.02515643567831945
16,0.13060318273915486,0.009195796582692614,0.9985619147623227,0.06764091967542966,0.009191343474044891
17,0.13827318224039944,0.15996512460211912,0.9750497038130481,0.3735032511850198,0.1594667242421759
18,0.1173335643315857,0.027809261227957904,0.9956119047213704,0.14063448623816172,0.028045966849546328
19,0.11632373871451074,0.01206968619953841,0.9981623390687454,0.08255657170216242,0.01174518197215855
20,0.10737716975537213,0.031633223756216466,0.9950579635828262,0.12927751290798187,0.03158641294785067
1,28.76932888031006,6.592139840126038,-0.03706003585280704,2.1150145823160806,6.628240623708771
2,7.181946086883545,6.306780616442363,0.00808977021891688,2.0182400023142497,6.3396712367773
3,6.999625049937855,6.2009949286778765,0.02463795383416023,1.9975368061065675,6.233905573175241
4,6.786071049083363,5.631706595420837,0.11413586928758479,1.8909038696289062,5.661890744296193
5,6.080597738786177,4.845993181069692,0.23681604623672659,1.7657001031239827,4.877795605667695
6,5.460994282635776,4.170897424221039,0.34271186727739755,1.623171100616455,4.200975596568056
7,4.608889965577559,3.0249655644098916,0.5240170140882492,1.4081809997558594,3.0421862325647027
8,3.310328262502497,1.7494585116704304,0.7245678067082819,1.0461345551808676,1.7603907098320484
9,2.0295667041431775,0.9164040187994639,0.855578151150064,0.7392664775848389,0.9230543386151084
10,1.2539648402820933,0.6563303098082542,0.8970180792835103,0.6218265399932862,0.6581961765012754
11,0.8556614052165639,0.5954179192582766,0.9066671646045551,0.6126857404708862,0.5965252441583968
12,0.8227089946920222,0.484204962849617,0.9238319867949112,0.5358069295883179,0.48681841156668776
13,0.7281645455143668,0.6280522594849268,0.9013398117791532,0.6577314726511637,0.6305743591502027
14,0.8261752545833587,0.7685114294290543,0.8795083427985123,0.7089140275319418,0.7701074860378156
15,0.6897144344719973,0.36039693156878155,0.9435836395231614,0.4612787218093872,0.36057817235901524
16,0.6844220210205425,0.8676257828871409,0.8640946177046891,0.8225931777954102,0.8686223986730749
17,0.669323948838494,0.271742961059014,0.9572226824189597,0.3819209502538045,0.2734059209318394
18,0.6239536610516635,0.20647237822413445,0.9674753405020943,0.34207404804229735,0.20787732812308674
19,0.4614048361778259,0.22292424738407135,0.9652592799551867,0.35916925271352135,0.22204100431713877
20,0.6120745225386186,0.6097202474872271,0.9043070891233176,0.6901745704015096,0.6116093739473671
1,9.96908932165666,6.360298176606496,0.00013923597244425157,2.0243040822347007,6.390486090547383
2,7.151560276204889,6.3270233273506165,0.005338825158367921,2.0179189790089924,6.357253561014612
3,5.455424757437273,1.2491854677597682,0.8041931509639363,0.8839732011159261,1.2514751955647205
4,0.8607554758136923,0.37135433219373226,0.9412841925519563,0.5032842160860698,0.3752748025440477
5,0.3492720551788807,0.0881549936408798,0.9862084818216473,0.2276176639397939,0.08814677828868676
6,0.32705217860639096,0.07733221398666501,0.9878600598324326,0.20438457616170247,0.07759092222842583
7,0.17949516939168628,0.055811933940276504,0.991222064435574,0.17667805057764052,0.05610308669601829
8,0.18014827150512824,0.2674343107889096,0.9585551846734793,0.46174951537450154,0.26488939800235645
9,0.19572372941130942,0.09233747764180104,0.9856189627269449,0.24014356219768523,0.09191461648210994
10,0.12837120562114498,0.03350083064287901,0.9948119440488035,0.14146506138642628,0.03315881629313506
11,0.12158604794266549,0.02262640775491794,0.9964754454458854,0.11394393651684125,0.02252675338785852
12,0.1464178065346046,0.3470340594649315,0.9458674146928192,0.5625629339416822,0.34598170655026783
13,0.14156937785446644,0.041671358359356724,0.9934366206920692,0.16846210443973542,0.04194902498760564
14,0.12217483811757782,0.06356650171801448,0.9901296586853595,0.20354335804780324,0.06308506259020172
15,0.09860211617567323,0.05603866884484887,0.9911629180752649,0.19726894054810207,0.05648111332378568
16,0.07527254218743606,0.031087020489697654,0.995175314200886,0.15233888272444407,0.030836381023998303
1,9.913682861761613,6.629849990208943,-0.0446439399777121,2.1246179542541506,6.67671220651899
2,7.117000464959578,6.341694196065267,0.0030812590468467516,2.0214327303568522,6.371682514878201
3,7.118851813403043,7.376815517743428,-0.1645410056322263,2.2372969436645507,7.443019434413676
4,4.301256427981636,1.1027519231041272,0.8276813874118218,0.9317911348342895,1.1013530448493796
5,0.5575069695711136,0.08542173883567254,0.9865842208630606,0.21687237083911895,0.0857452887971353
6,0.2966486183079806,0.072680846011887,0.9886795270399564,0.205918958624204,0.07235339918547158
7,0.2100452281196009,0.22613883515199026,0.9646040892483659,0.42829549010594686,0.22622857447613615
8,0.21249775337901983,0.19855327842136225,0.9692872294490397,0.4012760759194692,0.19629686459291443
9,0.17737765583125029,0.19362737921377024,0.9695967491178278,0.40018479923407235,0.19431860801029416
10,0.12205992364747957,0.017058133458097775,0.9973319718278838,0.09466868829727172,0.017052371226587204
11,0.11551992452957413,0.028358144452795386,0.995672168975671,0.12773278092344603,0.027660795340951633
12,0.11423779878426682,0.012076028312246004,0.9981093620027705,0.0795246161967516,0.012083778320181034
13,0.11108769500120119,0.02132286907484134,0.9966717264943555,0.10972509292761484,0.021272247405411577
14,0.09950523237613114,0.02226821011087547,0.9964735008145917,0.11598240174849828,0.022539182257638107
15,0.10889814397828146,0.049957402516156435,0.99211904038375,0.19550980201363563,0.050370176148269726
16,0.09859897548502142,0.017816395576422412,0.9972701997792401,0.11078925449649493,0.017447179615759357
17,0.08949142321944237,0.014426142520581683,0.9977166840442241,0.09423446156581243,0.014593530800163087
